event_idx,load_mw,critical_event,selector_time_ms,surrogate_time_ms,baseline_ctrl_ms,droop_ctrl_ms,proposed_ctrl_ms,nr_time_ms,cycle_time_ms,deadline_miss,surrogate_vm_pu,raw_vm_ref_pu,converged,base_vm_ref_pu,droop_vm_ref_pu,prop_vm_ref_pu,p_base_mw,p_droop_mw,p_prop_mw
2673,0.04864,False,0.00012500095181167126,0.0019170111045241356,8.399365469813347e-05,0.00012500095181167126,8.399365469813347e-05,0.0,0.002667016815394163,False,0.999795712,,True,,,,0.04864,0.04864,0.04864
2674,0.05021,False,0.00012500095181167126,0.0019999861251562834,8.300412446260452e-05,8.300412446260452e-05,4.100729711353779e-05,0.0,0.002541986759752035,False,0.999789118,,True,,,,0.05021,0.05021,0.05021
2675,0.001,False,0.00020800507627427578,0.0019169820006936789,8.399365469813347e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.002582994056865573,False,0.9999958,,True,,,,0.001,0.001,0.001
2676,0.108,False,0.000166997779160738,0.0018329883459955454,8.300412446260452e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0024579931050539017,False,0.9995464,,True,,,,0.108,0.108,0.108
2677,0.162,False,0.00012497184798121452,0.0018749851733446121,8.300412446260452e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.0025840126909315586,False,0.9993196,,True,,,,0.162,0.162,0.162
2678,0.057659999999999996,False,0.00012500095181167126,0.0017920101527124643,8.399365469813347e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002334010787308216,False,0.999757828,,True,,,,0.057659999999999996,0.057659999999999996,0.057659999999999996
2679,0.10367,False,0.00012500095181167126,0.0017920101527124643,8.300412446260452e-05,8.300412446260452e-05,8.297502063214779e-05,0.0,0.0024170149117708206,False,0.999564586,,True,,,,0.10367,0.10367,0.10367
2680,0.028,False,0.00012500095181167126,0.0017090060282498598,4.1996827349066734e-05,8.300412446260452e-05,4.100729711353779e-05,0.0,0.002167013008147478,False,0.9998824,,True,,,,0.028,0.028,0.028
2681,0.051,False,0.00012500095181167126,0.0017499842215329409,4.1996827349066734e-05,8.300412446260452e-05,4.100729711353779e-05,0.0,0.002249988028779626,False,0.9997858,,True,,,,0.051,0.051,0.051
2682,0.066,False,8.300412446260452e-05,0.0017080164980143309,8.300412446260452e-05,0.00012500095181167126,8.399365469813347e-05,0.0,0.0022920139599591494,False,0.9997228,,True,,,,0.066,0.066,0.066
2683,0.25,False,0.00012500095181167126,0.0017500133253633976,0.00012500095181167126,8.40227585285902e-05,4.1996827349066734e-05,0.0,0.002375018084421754,False,0.99895,,True,,,,0.25,0.25,0.25
2684,0.16875,False,8.300412446260452e-05,0.0016659905668348074,0.00012500095181167126,8.399365469813347e-05,8.399365469813347e-05,0.0,0.002249988028779626,False,0.99929125,,True,,,,0.16875,0.16875,0.16875
2685,0.31875,False,8.40227585285902e-05,0.0017090060282498598,8.399365469813347e-05,8.399365469813347e-05,8.300412446260452e-05,0.0,0.002249988028779626,False,0.99866125,,True,,,,0.31875,0.31875,0.31875
2686,0.155,False,8.399365469813347e-05,0.0017090060282498598,4.202593117952347e-05,0.00012500095181167126,8.297502063214779e-05,0.0,0.0022500171326100826,False,0.999349,,True,,,,0.155,0.155,0.155
2687,0.063,False,8.399365469813347e-05,0.0017090060282498598,8.40227585285902e-05,4.1996827349066734e-05,4.1996827349066734e-05,0.0,0.0022500171326100826,False,0.9997354,,True,,,,0.063,0.063,0.063
2688,0.1,False,0.00012500095181167126,0.0017499842215329409,8.300412446260452e-05,8.300412446260452e-05,8.399365469813347e-05,0.0,0.002374988980591297,False,0.99958,,True,,,,0.1,0.1,0.1
2689,0.2,False,8.300412446260452e-05,0.0017079873941838741,4.1996827349066734e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.002249988028779626,False,0.99916,,True,,,,0.2,0.2,0.2
2690,0.03462,False,8.399365469813347e-05,0.0017919810488820076,0.00012500095181167126,0.00012500095181167126,4.100729711353779e-05,0.0,0.002374988980591297,False,0.999854596,,True,,,,0.03462,0.03462,0.03462
2691,0.149,False,8.399365469813347e-05,0.0017090060282498598,4.1996827349066734e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.002249988028779626,False,0.9993742,,True,,,,0.149,0.149,0.149
2692,0.3,False,0.00012500095181167126,0.0017920101527124643,4.1996827349066734e-05,8.300412446260452e-05,4.0978193283081055e-05,0.0,0.002333021257072687,False,0.99874,,True,,,,0.3,0.3,0.3
2693,0.05,True,8.40227585285902e-05,0.0016669800970703363,8.399365469813347e-05,8.399365469813347e-05,0.000333995558321476,4.727208986878395,4.729874985059723,False,0.99979,0.920037141833282,True,0.920037141833282,0.920037141833282,0.920037141833282,0.05,0.05,0.05
2694,0.06,False,0.00037500285543501377,0.0031250237952917814,0.00020800507627427578,0.000166997779160738,0.00012500095181167126,0.0,0.004417001036927104,False,0.999748,,True,,,,0.06,0.06,0.06
2695,0.101,False,0.00020797597244381905,0.002415996277704835,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.0032920215744525194,False,0.9995758,,True,,,,0.101,0.101,0.101
2696,0.0005,False,0.00016600824892520905,0.0022919848561286926,8.300412446260452e-05,0.00012500095181167126,0.00012500095181167126,0.0,0.0031249946914613247,False,0.9999979,,True,,,,0.0005,0.0005,0.0005
2697,0.026,False,0.00012500095181167126,0.002040993422269821,8.300412446260452e-05,0.000166997779160738,8.300412446260452e-05,0.0,0.002749991836026311,False,0.9998908,,True,,,,0.026,0.026,0.026
2698,0.03,False,0.000166997779160738,0.0019169820006936789,8.399365469813347e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.002541986759752035,False,0.999874,,True,,,,0.03,0.03,0.03
2699,0.012,False,0.00012500095181167126,0.0018329883459955454,8.300412446260452e-05,8.300412446260452e-05,8.399365469813347e-05,0.0,0.002374988980591297,False,0.9999496,,True,,,,0.012,0.012,0.012
2700,0.20725,False,0.00012500095181167126,0.0019579892978072166,8.297502063214779e-05,8.297502063214779e-05,8.40227585285902e-05,0.0,0.0025830231606960297,False,0.99912955,,True,,,,0.20725,0.20725,0.20725
2701,0.2215,False,0.00020800507627427578,0.0019579892978072166,8.300412446260452e-05,0.00012500095181167126,8.399365469813347e-05,0.0,0.0026249908842146397,False,0.9990697,,True,,,,0.2215,0.2215,0.2215
2702,0.005,True,0.000166997779160738,0.0019590079318732023,0.00012500095181167126,0.00012500095181167126,0.00029199873097240925,4.734207992441952,4.737167007988319,False,0.999979,0.9193552403781735,True,0.9193552403781735,0.9193552403781735,0.9193552403781735,0.005,0.005,0.005
2703,0.053,False,0.00033300602808594704,0.003207998815923929,0.000166997779160738,0.000166997779160738,0.00016600824892520905,0.0,0.004375004209578037,False,0.9997774,,True,,,,0.053,0.053,0.053
2704,0.143,False,0.00020797597244381905,0.002333021257072687,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.003207998815923929,False,0.9993994,,True,,,,0.143,0.143,0.143
2705,0.005,False,0.0001659791450947523,0.0022500171326100826,0.00012500095181167126,4.1996827349066734e-05,8.300412446260452e-05,0.0,0.0029580260161310434,False,0.999979,,True,,,,0.005,0.005,0.005
2706,0.165,False,8.300412446260452e-05,0.002207991201430559,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.002916989615187049,False,0.999307,,True,,,,0.165,0.165,0.165
2707,0.328,False,0.000166997779160738,0.0023339816834777594,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.0029999937396496534,False,0.9986224,,True,,,,0.328,0.328,0.328
2708,0.223,False,0.00012500095181167126,0.002040993422269821,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.0028329959604889154,False,0.9990634,,True,,,,0.223,0.223,0.223
2709,0.005,True,0.000166997779160738,0.0019580184016376734,8.300412446260452e-05,8.399365469813347e-05,0.00029199873097240925,4.677458986407146,4.680332989664748,False,0.999979,1.019587167283283,True,1.019587167283283,1.019587167283283,1.019587167283283,0.005,0.005,0.005
2710,0.05,False,0.00033300602808594704,0.003583001671358943,0.00020800507627427578,0.000166997779160738,0.00012500095181167126,0.0,0.004832982085645199,False,0.99979,,True,,,,0.05,0.05,0.05
2711,0.0625,False,0.00020800507627427578,0.0024590117391198874,0.00012500095181167126,0.00012500095181167126,8.40227585285902e-05,0.0,0.003374996595084667,False,0.9997375,,True,,,,0.0625,0.0625,0.0625
2712,0.083,False,0.000166997779160738,0.002333021257072687,0.00012500095181167126,0.00012500095181167126,4.202593117952347e-05,0.0,0.003167020622640848,False,0.9996514,,True,,,,0.083,0.083,0.083
2713,0.0875,False,0.000166997779160738,0.0022909953258931637,8.300412446260452e-05,0.00016702688299119473,0.00012497184798121452,0.0,0.003082997864112258,False,0.9996325,,True,,,,0.0875,0.0875,0.0875
2714,0.06,False,0.000166997779160738,0.0021659943740814924,8.300412446260452e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.002874992787837982,False,0.999748,,True,,,,0.06,0.06,0.06
2715,0.05,False,0.00016600824892520905,0.002082990249618888,0.00012500095181167126,0.00012500095181167126,8.300412446260452e-05,0.0,0.002749991836026311,False,0.99979,,True,,,,0.05,0.05,0.05
2716,0.05,False,0.00016600824892520905,0.0019169820006936789,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002582994056865573,False,0.99979,,True,,,,0.05,0.05,0.05
2717,0.07,False,0.000166997779160738,0.0018330174498260021,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002500019036233425,False,0.999706,,True,,,,0.07,0.07,0.07
2718,0.115,False,0.000166997779160738,0.0019169820006936789,8.399365469813347e-05,8.399365469813347e-05,8.300412446260452e-05,0.0,0.0024999899324029684,False,0.999517,,True,,,,0.115,0.115,0.115
2719,0.04225,False,8.399365469813347e-05,0.0019170111045241356,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.002375018084421754,False,0.99982255,,True,,,,0.04225,0.04225,0.04225
2720,0.7295,True,0.00012500095181167126,0.0019590079318732023,8.399365469813347e-05,0.00012500095181167126,0.00029199873097240925,4.670374997658655,4.673249990446493,False,0.9969361,0.9648145623990144,True,0.9648145623990144,0.9648145623990144,0.9648145623990144,0.7295,0.7295,0.7295
2721,0.347,True,0.00020800507627427578,0.0032920215744525194,0.00016702688299119473,0.000166997779160738,0.0003329769242554903,4.651625000406057,4.65633298153989,False,0.9985426,0.9550619410369845,True,0.9550619410369845,0.9550619410369845,0.9550619410369845,0.347,0.347,0.347
2722,0.23969,False,0.00037497375160455704,0.0034590193536132574,0.0002500019036233425,0.00016702688299119473,0.00012500095181167126,0.0,0.004790985258296132,False,0.998993302,,True,,,,0.23969,0.23969,0.23969
2723,0.13190000000000002,False,0.00020899460650980473,0.0024999899324029684,8.300412446260452e-05,8.300412446260452e-05,0.00012497184798121452,0.0,0.003374996595084667,False,0.99944602,,True,,,,0.13190000000000002,0.13190000000000002,0.13190000000000002
2724,0.148,False,0.0001659791450947523,0.0022910244297236204,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.003082997864112258,False,0.9993784,,True,,,,0.148,0.148,0.148
2725,0.06877,False,0.00016600824892520905,0.002167013008147478,8.300412446260452e-05,8.300412446260452e-05,0.00012500095181167126,0.0,0.002833025064319372,False,0.999711166,,True,,,,0.06877,0.06877,0.06877
2726,0.12273999999999999,False,0.00012500095181167126,0.0019579892978072166,8.300412446260452e-05,8.300412446260452e-05,4.100729711353779e-05,0.0,0.002583983587101102,False,0.999484492,,True,,,,0.12273999999999999,0.12273999999999999,0.12273999999999999
2727,0.6646299999999999,True,0.00016600824892520905,0.0021669839043170214,8.300412446260452e-05,0.00012500095181167126,0.000333995558321476,4.728792002424598,4.731958004413173,False,0.997208554,0.9014469364004323,True,0.9014469364004323,0.9014469364004323,0.9014469364004323,0.6646299999999999,0.6646299999999999,0.6646299999999999
2728,0.0132,True,0.000333995558321476,0.0032919924706220627,0.00020800507627427578,0.00020800507627427578,0.00033300602808594704,4.702125006588176,4.706875013653189,False,0.99994456,0.9194797059064517,True,0.9194797059064517,0.9194797059064517,0.9194797059064517,0.0132,0.0132,0.0132
2729,0.198,False,0.00029199873097240925,0.0034580007195472717,0.00020800507627427578,0.00012500095181167126,0.00012500095181167126,0.0,0.004583009285852313,False,0.9991684,,True,,,,0.198,0.198,0.198
2730,0.001,False,0.00020800507627427578,0.0024579931050539017,0.00012500095181167126,8.300412446260452e-05,0.00012500095181167126,0.0,0.003374996595084667,False,0.9999958,,True,,,,0.001,0.001,0.001
2731,0.06193,False,0.00020800507627427578,0.0022500171326100826,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0029999937396496534,False,0.999739894,,True,,,,0.06193,0.06193,0.06193
2732,0.306,True,0.00012500095181167126,0.0021250161807984114,0.00012500095181167126,0.00012500095181167126,0.0002910092007368803,4.5694160216953605,4.5725840027444065,False,0.9987148,1.0278646050079097,True,1.0278646050079097,1.0278646050079097,1.0278646050079097,0.306,0.306,0.306
2733,0.44068999999999997,True,0.00020800507627427578,0.0032500247471034527,0.0001659791450947523,0.00016702688299119473,0.00029199873097240925,4.681708000134677,4.686209023930132,False,0.998149102,1.0248903673628174,True,1.0248903673628174,1.0248903673628174,1.0248903673628174,0.44068999999999997,0.44068999999999997,0.44068999999999997
2734,0.0085,True,0.00033300602808594704,0.0031660019885748625,0.000166997779160738,0.000166997779160738,0.0002910092007368803,4.626291978638619,4.630915995221585,False,0.9999643,0.8908119615183694,True,0.8908119615183694,0.8908119615183694,0.8908119615183694,0.0085,0.0085,0.0085
2735,0.31024,True,0.00033300602808594704,0.003249995643272996,0.000166997779160738,0.000166997779160738,0.0002910092007368803,4.680916987126693,4.685457999585196,False,0.998696992,1.028189698853087,True,1.028189698853087,1.028189698853087,1.028189698853087,0.31024,0.31024,0.31024
2736,0.264,False,0.00033300602808594704,0.0033329997677356005,0.00020800507627427578,0.000166997779160738,0.00012500095181167126,0.0,0.004583009285852313,False,0.9988912,,True,,,,0.264,0.264,0.264
2737,0.055,True,0.00020800507627427578,0.002500019036233425,0.00012500095181167126,0.00012500095181167126,0.0003340246621519327,4.7285829787142575,4.732208006316796,False,0.999769,0.8900877398188951,True,0.8900877398188951,0.8900877398188951,0.8900877398188951,0.055,0.055,0.055
2738,0.0725,False,0.00037497375160455704,0.003207998815923929,0.000166997779160738,0.00020899460650980473,8.40227585285902e-05,0.0,0.004415982402861118,False,0.9996955,,True,,,,0.0725,0.0725,0.0725
2739,0.43225,True,0.000166997779160738,0.002541986759752035,0.00012500095181167126,0.00016600824892520905,0.000333995558321476,4.596040991600603,4.599624982802197,False,0.99818455,1.0265535180749956,True,1.0265535180749956,1.0265535180749956,1.0265535180749956,0.43225,0.43225,0.43225
2740,0.12312999999999999,True,0.0002910092007368803,0.0029579969123005867,0.00012500095181167126,0.00016600824892520905,0.00029199873097240925,4.612208984326571,4.616499994881451,False,0.999482854,1.0208759285731381,True,1.0208759285731381,1.0208759285731381,1.0208759285731381,0.12312999999999999,0.12312999999999999,0.12312999999999999
2741,0.258,False,0.000292027834802866,0.0032920215744525194,0.000166997779160738,0.00020797597244381905,8.297502063214779e-05,0.0,0.004417001036927104,False,0.9989164,,True,,,,0.258,0.258,0.258
2742,0.212,False,0.00012500095181167126,0.0026659981813281775,0.000166997779160738,8.300412446260452e-05,8.300412446260452e-05,0.0,0.003541994374245405,False,0.9991096,,True,,,,0.212,0.212,0.212
2743,0.0955,False,0.00012500095181167126,0.0022909953258931637,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0029999937396496534,False,0.9995989,,True,,,,0.0955,0.0955,0.0955
2744,0.16423,False,0.000166997779160738,0.002249988028779626,8.399365469813347e-05,0.00012500095181167126,0.00012500095181167126,0.0,0.0030410010367631912,False,0.999310234,,True,,,,0.16423,0.16423,0.16423
2745,0.06575,False,0.00016600824892520905,0.002167013008147478,8.297502063214779e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.0027920177672058344,False,0.99972385,,True,,,,0.06575,0.06575,0.06575
2746,0.52232,True,0.00012500095181167126,0.002042012056335807,8.300412446260452e-05,8.300412446260452e-05,0.00033300602808594704,4.752667009597644,4.755667003337294,False,0.997806256,0.9175780808220292,True,0.9175780808220292,0.9175780808220292,0.9175780808220292,0.52232,0.52232,0.52232
2747,0.73365,True,0.000166997779160738,0.003416003892198205,0.00020800507627427578,0.00012500095181167126,0.0003329769242554903,4.595375008648261,4.599957988830283,False,0.99691867,0.9516618214347069,True,0.9516618214347069,0.9516618214347069,0.9516618214347069,0.73365,0.73365,0.73365
2748,0.18,True,0.00037500285543501377,0.0034170225262641907,0.00020797597244381905,0.00016702688299119473,0.00029199873097240925,4.5860420214012265,4.590917000314221,False,0.999244,0.9981751906648378,True,0.9981751906648378,0.9981751906648378,0.9981751906648378,0.18,0.18,0.18
2749,0.01167,False,0.00029199873097240925,0.0034999975468963385,0.00020899460650980473,0.000166997779160738,0.00012500095181167126,0.0,0.004583009285852313,False,0.999950986,,True,,,,0.01167,0.01167,0.01167
2750,0.018,False,0.00020800507627427578,0.0026250199880450964,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.0034999975468963385,False,0.9999244,,True,,,,0.018,0.018,0.018
2751,0.009,False,0.000166997779160738,0.0024170149117708206,0.00016702688299119473,0.00012500095181167126,8.40227585285902e-05,0.0,0.003375025698915124,False,0.9999622,,True,,,,0.009,0.009,0.009
2752,0.093,False,0.00012500095181167126,0.0022910244297236204,0.00020800507627427578,0.000166997779160738,0.00012500095181167126,0.0,0.003209017449989915,False,0.9996094,,True,,,,0.093,0.093,0.093
2753,0.12018000000000001,False,0.0002500019036233425,0.0021669839043170214,0.00012500095181167126,8.399365469813347e-05,0.00012500095181167126,0.0,0.0029999937396496534,False,0.999495244,,True,,,,0.12018000000000001,0.12018000000000001,0.12018000000000001
2754,0.245,False,0.0001659791450947523,0.002082990249618888,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0027919886633753777,False,0.998971,,True,,,,0.245,0.245,0.245
2755,0.2,False,0.00012500095181167126,0.0019169820006936789,8.399365469813347e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.002540997229516506,False,0.99916,,True,,,,0.2,0.2,0.2
2756,0.05,False,0.00020800507627427578,0.002333021257072687,0.00012500095181167126,0.0001659791450947523,0.00012497184798121452,0.0,0.003209017449989915,False,0.99979,,True,,,,0.05,0.05,0.05
2757,0.2,False,0.00012500095181167126,0.0018329883459955454,0.00012500095181167126,8.399365469813347e-05,0.0,0.0,0.0024170149117708206,False,0.99916,,True,,,,0.2,0.2,0.2
2758,0.15,False,0.00012500095181167126,0.0018329883459955454,0.00012500095181167126,4.1996827349066734e-05,4.1996827349066734e-05,0.0,0.0023339816834777594,False,0.99937,,True,,,,0.15,0.15,0.15
2759,0.4,True,8.399365469813347e-05,0.0017920101527124643,8.300412446260452e-05,0.00012500095181167126,0.000333995558321476,4.7532089811284095,4.755875008413568,False,0.99832,1.0275384425135319,True,1.0275384425135319,1.0275384425135319,1.0275384425135319,0.4,0.4,0.4
2760,0.2,False,0.00033300602808594704,0.0031660019885748625,0.000166997779160738,0.000166997779160738,0.00012500095181167126,0.0,0.004292000085115433,False,0.99916,,True,,,,0.2,0.2,0.2
2761,0.3,False,0.00020800507627427578,0.002374988980591297,0.00016600824892520905,0.00012500095181167126,8.300412446260452e-05,0.0,0.003207998815923929,False,0.99874,,True,,,,0.3,0.3,0.3
2762,0.331,False,0.0001659791450947523,0.0020830193534493446,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.002874992787837982,False,0.9986098,,True,,,,0.331,0.331,0.331
2763,0.21,False,0.000166997779160738,0.0019590079318732023,0.00012497184798121452,0.00016702688299119473,0.00012500095181167126,0.0,0.0027919886633753777,False,0.999118,,True,,,,0.21,0.21,0.21
2764,0.205,False,0.000166997779160738,0.00200001522898674,0.00012500095181167126,0.00012500095181167126,8.300412446260452e-05,0.0,0.002667016815394163,False,0.999139,,True,,,,0.205,0.205,0.205
2765,0.205,False,0.00012500095181167126,0.00200001522898674,8.40227585285902e-05,0.00012500095181167126,8.40227585285902e-05,0.0,0.0026249908842146397,False,0.999139,,True,,,,0.205,0.205,0.205
2766,0.1,False,0.00012500095181167126,0.0018750142771750689,8.300412446260452e-05,8.300412446260452e-05,8.399365469813347e-05,0.0,0.002333021257072687,False,0.99958,,True,,,,0.1,0.1,0.1
2767,0.2,False,0.00012500095181167126,0.0019999861251562834,8.300412446260452e-05,4.1996827349066734e-05,8.399365469813347e-05,0.0,0.0024999899324029684,False,0.99916,,True,,,,0.2,0.2,0.2
2768,0.4,True,0.00016600824892520905,0.00200001522898674,0.00012500095181167126,0.00012500095181167126,0.0002500019036233425,5.0829999963752925,5.08591701509431,False,0.99832,1.0275384425135319,True,1.0275384425135319,1.0275384425135319,1.0275384425135319,0.4,0.4,0.4
2769,0.3,False,0.0004169996827840805,0.004416011506691575,0.0004169996827840805,0.0002500019036233425,0.00012500095181167126,0.0,0.005958019755780697,False,0.99874,,True,,,,0.3,0.3,0.3
2770,0.041,True,0.000166997779160738,0.0026659981813281775,0.000166997779160738,0.00020797597244381905,0.0004169996827840805,5.001749988878146,5.00570802250877,False,0.9998278,1.0275384425135319,True,1.0275384425135319,1.0275384425135319,1.0275384425135319,0.041,0.041,0.041
2771,0.031670000000000004,False,0.00037497375160455704,0.003790977643802762,0.00020800507627427578,0.0002500019036233425,0.00012500095181167126,0.0,0.005082983989268541,False,0.999866986,,True,,,,0.031670000000000004,0.031670000000000004,0.031670000000000004
2772,0.048,False,0.0002500019036233425,0.002834014594554901,0.00012497184798121452,0.00012500095181167126,0.00012500095181167126,0.0,0.0037920253816992044,False,0.9997984,,True,,,,0.048,0.048,0.048
2773,0.12,False,0.00016600824892520905,0.002207991201430559,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0029999937396496534,False,0.999496,,True,,,,0.12,0.12,0.12
2774,0.25292,False,0.00020899460650980473,0.0021669839043170214,8.297502063214779e-05,0.0001659791450947523,0.00012500095181167126,0.0,0.0029999937396496534,False,0.998937736,,True,,,,0.25292,0.25292,0.25292
2775,0.066,False,0.000166997779160738,0.0021249870769679546,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.00291600008495152,False,0.9997228,,True,,,,0.066,0.066,0.066
2776,0.064,False,0.00012500095181167126,0.0019999861251562834,8.300412446260452e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0026669877115637064,False,0.9997312,,True,,,,0.064,0.064,0.064
2777,0.069,False,8.300412446260452e-05,0.0018750142771750689,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.0024580222088843584,False,0.9997102,,True,,,,0.069,0.069,0.069
2778,0.053,False,0.000166997779160738,0.0017910206224769354,4.1996827349066734e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.0024579931050539017,False,0.9997774,,True,,,,0.053,0.053,0.053
2779,0.162,False,0.00012500095181167126,0.0019590079318732023,8.40227585285902e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002582994056865573,False,0.9993196,,True,,,,0.162,0.162,0.162
2780,0.136,False,0.000166997779160738,0.00191599247045815,0.00012500095181167126,8.300412446260452e-05,8.399365469813347e-05,0.0,0.002541986759752035,False,0.9994288,,True,,,,0.136,0.136,0.136
2781,0.265,False,0.000166997779160738,0.001834006980061531,8.40227585285902e-05,8.40227585285902e-05,4.1996827349066734e-05,0.0,0.0024999899324029684,False,0.998887,,True,,,,0.265,0.265,0.265
2782,0.46385000000000004,True,8.300412446260452e-05,0.0018749851733446121,0.00012500095181167126,0.00012500095181167126,0.000333995558321476,4.680332989664748,4.683166975155473,False,0.99805183,1.0045632883889188,True,1.0045632883889188,1.0045632883889188,1.0045632883889188,0.46385000000000004,0.46385000000000004,0.46385000000000004
2783,0.033,True,0.0003329769242554903,0.0034159747883677483,0.000166997779160738,0.000166997779160738,0.00037497375160455704,4.609666008036584,4.6145419764798135,False,0.9998614,0.9382723705473542,True,0.9382723705473542,0.9382723705473542,0.9382723705473542,0.033,0.033,0.033
2784,0.105,False,0.0003340246621519327,0.003416993422433734,0.00020797597244381905,0.00020797597244381905,0.000166997779160738,0.0,0.004665984306484461,False,0.999559,,True,,,,0.105,0.105,0.105
2785,0.05,False,0.0002499727997928858,0.002500019036233425,0.000166997779160738,0.00012500095181167126,8.40227585285902e-05,0.0,0.0034170225262641907,False,0.99979,,True,,,,0.05,0.05,0.05
2786,0.16,False,0.000166997779160738,0.0023339816834777594,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.003207998815923929,False,0.999328,,True,,,,0.16,0.16,0.16
2787,0.06,False,0.000166997779160738,0.0021659943740814924,0.000166997779160738,0.00016600824892520905,0.00012500095181167126,0.0,0.0029999937396496534,False,0.999748,,True,,,,0.06,0.06,0.06
2788,0.05,False,0.00012500095181167126,0.002082990249618888,8.40227585285902e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.002749991836026311,False,0.99979,,True,,,,0.05,0.05,0.05
2789,0.085,False,0.00012500095181167126,0.0018749851733446121,0.00012500095181167126,0.000166997779160738,8.300412446260452e-05,0.0,0.002583983587101102,False,0.999643,,True,,,,0.085,0.085,0.085
2790,0.075,False,8.300412446260452e-05,0.0019580184016376734,8.399365469813347e-05,0.00012500095181167126,8.399365469813347e-05,0.0,0.002500019036233425,False,0.999685,,True,,,,0.075,0.075,0.075
2791,0.245,False,0.00012500095181167126,0.0018749851733446121,8.300412446260452e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002540997229516506,False,0.998971,,True,,,,0.245,0.245,0.245
2792,0.044039999999999996,False,0.000166997779160738,0.0019580184016376734,4.1996827349066734e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002540997229516506,False,0.999815032,,True,,,,0.044039999999999996,0.044039999999999996,0.044039999999999996
2793,0.4667,True,0.00012500095181167126,0.00191599247045815,0.00012500095181167126,0.00012500095181167126,0.00029199873097240925,4.658457997720689,4.6613340091425925,False,0.99803986,1.0265535180749956,True,1.0265535180749956,1.0265535180749956,1.0265535180749956,0.4667,0.4667,0.4667
2794,0.082,True,0.000333995558321476,0.003667024429887533,0.00020902371034026146,0.000166997779160738,0.0003329769242554903,4.662000021198764,4.667208006139845,False,0.9996556,1.027211208874167,True,1.027211208874167,1.027211208874167,1.027211208874167,0.082,0.082,0.082
2795,0.06107,False,0.000333995558321476,0.0036669953260570765,0.00020800507627427578,0.00016600824892520905,0.00012500095181167126,0.0,0.004832982085645199,False,0.999743506,,True,,,,0.06107,0.06107,0.06107
2796,0.05,False,0.0002500019036233425,0.0024999899324029684,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.003416003892198205,False,0.99979,,True,,,,0.05,0.05,0.05
2797,0.04474,False,0.00012500095181167126,0.002375018084421754,0.00012500095181167126,8.300412446260452e-05,8.297502063214779e-05,0.0,0.003042019670829177,False,0.999812092,,True,,,,0.04474,0.04474,0.04474
2798,0.23779,False,8.300412446260452e-05,0.0020830193534493446,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.002834014594554901,False,0.999001282,,True,,,,0.23779,0.23779,0.23779
2799,0.001,True,0.00012500095181167126,0.0019169820006936789,8.399365469813347e-05,8.399365469813347e-05,0.00029199873097240925,4.677249991800636,4.680124984588474,False,0.9999958,0.9928741224460405,True,0.9928741224460405,0.9928741224460405,0.9928741224460405,0.001,0.001,0.001
